fecha,producto,categoria,unidades_vendidas,clima,evento_especial,promocion,precio_unitario,total_ventas,mes,estacion
2025-07-03,Producto E,Categoria 2,770,Nevado,Black Friday,Descuento,7,5390,7,Verano
2025-07-04,Producto A,Categoria 3,786,Nublado,Navidad,Sin promoción,13,10218,7,Verano
2025-07-04,Producto B,Categoria 3,508,Nevado,Semana Santa,Descuento,34,17272,7,Verano
2025-07-04,Producto C,Categoria 1,536,Lluvia,Lunes de Pascua,Sin promoción,30,16080,7,Verano
2025-07-04,Producto D,Categoria 3,254,Nublado,Semana Santa,Descuento,16,4064,7,Verano
2025-07-04,Producto E,Categoria 2,412,Nublado,Black Friday,Sin promoción,41,16892,7,Verano
2025-07-05,Producto A,Categoria 1,768,Nevado,Black Friday,Sin promoción,38,29184,7,Verano
2025-07-05,Producto B,Categoria 3,414,Nevado,Semana Santa,Descuento,34,14076,7,Verano
2025-07-05,Producto C,Categoria 3,657,Nevado,Black Friday,Descuento,47,30879,7,Verano
2025-07-05,Producto D,Categoria 2,645,Nevado,Semana Santa,Descuento,23,14835,7,Verano
2025-07-05,Producto E,Categoria 3,123,Lluvia,Lunes de Pascua,Sin promoción,21,2583,7,Verano
2025-07-06,Producto A,Categoria 1,672,Nevado,Navidad,Descuento,44,29568,7,Verano
2025-07-06,Producto B,Categoria 1,819,Nublado,Navidad,Descuento,23,18837,7,Verano
2025-07-06,Producto C,Categoria 3,359,Nevado,Semana Santa,Descuento,11,3949,7,Verano
2025-07-06,Producto D,Categoria 3,216,Lluvia,Lunes de Pascua,Descuento,25,5400,7,Verano
2025-07-06,Producto E,Categoria 1,439,Soleado,Ninguno,Sin promoción,18,7902,7,Verano
2025-07-07,Producto A,Categoria 1,415,Nevado,Ninguno,Sin promoción,22,9130,7,Verano
2025-07-07,Producto B,Categoria 3,664,Lluvia,Semana Santa,Sin promoción,48,31872,7,Verano
2025-07-07,Producto C,Categoria 2,141,Nublado,Ninguno,Descuento,14,1974,7,Verano
2025-07-07,Producto D,Categoria 2,600,Nevado,Semana Santa,Descuento,41,24600,7,Verano
2025-07-07,Producto E,Categoria 1,272,Soleado,Lunes de Pascua,Sin promoción,34,9248,7,Verano
2025-07-08,Producto A,Categoria 3,341,Lluvia,Semana Santa,Descuento,31,10571,7,Verano
2025-07-08,Producto B,Categoria 2,619,Soleado,Semana Santa,Descuento,41,25379,7,Verano
2025-07-08,Producto C,Categoria 1,451,Soleado,Navidad,Sin promoción,34,15334,7,Verano
2025-07-08,Producto D,Categoria 3,646,Lluvia,Semana Santa,Sin promoción,5,3230,7,Verano
2025-07-08,Producto E,Categoria 3,766,Nevado,Black Friday,Sin promoción,29,22214,7,Verano
2025-07-09,Producto A,Categoria 1,628,Lluvia,Black Friday,Descuento,36,22608,7,Verano
2025-07-09,Producto B,Categoria 3,271,Nevado,Ninguno,Sin promoción,43,11653,7,Verano
2025-07-09,Producto C,Categoria 2,427,Nevado,Navidad,Sin promoción,31,13237,7,Verano
2025-07-09,Producto D,Categoria 2,218,Nublado,Ninguno,Descuento,20,4360,7,Verano
2025-07-09,Producto E,Categoria 3,147,Nublado,Ninguno,Descuento,25,3675,7,Verano
2025-07-10,Producto A,Categoria 1,322,Nublado,Ninguno,Sin promoción,25,8050,7,Verano
2025-07-10,Producto B,Categoria 2,108,Soleado,Ninguno,Sin promoción,26,2808,7,Verano
2025-07-10,Producto C,Categoria 3,268,Lluvia,Ninguno,Descuento,33,8844,7,Verano
2025-07-10,Producto D,Categoria 2,478,Nevado,Lunes de Pascua,Descuento,28,13384,7,Verano
2025-07-10,Producto E,Categoria 3,522,Soleado,Ninguno,Descuento,42,21924,7,Verano
2025-07-11,Producto A,Categoria 3,393,Nublado,Ninguno,Sin promoción,40,15720,7,Verano
2025-07-11,Producto B,Categoria 1,239,Soleado,Semana Santa,Descuento,15,3585,7,Verano
2025-07-11,Producto C,Categoria 1,300,Nublado,Ninguno,Descuento,41,12300,7,Verano
2025-07-11,Producto D,Categoria 1,211,Nevado,Ninguno,Sin promoción,35,7385,7,Verano
2025-07-11,Producto E,Categoria 2,511,Lluvia,Semana Santa,Descuento,39,19929,7,Verano
2025-07-12,Producto A,Categoria 1,882,Lluvia,Navidad,Descuento,41,36162,7,Verano
2025-07-12,Producto B,Categoria 3,681,Lluvia,Semana Santa,Sin promoción,48,32688,7,Verano
2025-07-12,Producto C,Categoria 2,618,Soleado,Navidad,Sin promoción,31,19158,7,Verano
2025-07-12,Producto D,Categoria 2,665,Soleado,Navidad,Descuento,10,6650,7,Verano
2025-07-12,Producto E,Categoria 2,644,Nublado,Black Friday,Descuento,41,26404,7,Verano
2025-07-13,Producto A,Categoria 2,456,Nublado,Ninguno,Descuento,7,3192,7,Verano
2025-07-13,Producto B,Categoria 3,398,Lluvia,Lunes de Pascua,Sin promoción,22,8756,7,Verano
2025-07-13,Producto C,Categoria 3,582,Nevado,Navidad,Sin promoción,6,3492,7,Verano
2025-07-13,Producto D,Categoria 2,537,Nevado,Black Friday,Sin promoción,34,18258,7,Verano
2025-07-13,Producto E,Categoria 3,287,Soleado,Lunes de Pascua,Sin promoción,37,10619,7,Verano
2025-07-14,Producto A,Categoria 1,313,Nevado,Semana Santa,Sin promoción,38,11894,7,Verano
2025-07-14,Producto B,Categoria 1,273,Nevado,Lunes de Pascua,Sin promoción,26,7098,7,Verano
2025-07-14,Producto C,Categoria 1,580,Nublado,Navidad,Descuento,36,20880,7,Verano
2025-07-14,Producto D,Categoria 3,564,Nublado,Semana Santa,Descuento,41,23124,7,Verano
2025-07-14,Producto E,Categoria 2,580,Nublado,Black Friday,Sin promoción,38,22040,7,Verano
2025-07-15,Producto A,Categoria 1,775,Nevado,Navidad,Descuento,36,27900,7,Verano
2025-07-15,Producto B,Categoria 2,331,Nublado,Ninguno,Descuento,11,3641,7,Verano
2025-07-15,Producto C,Categoria 3,462,Lluvia,Semana Santa,Sin promoción,40,18480,7,Verano
2025-07-15,Producto D,Categoria 3,245,Lluvia,Ninguno,Descuento,16,3920,7,Verano
2025-07-15,Producto E,Categoria 1,627,Lluvia,Black Friday,Descuento,22,13794,7,Verano
2025-07-16,Producto A,Categoria 2,560,Nevado,Semana Santa,Descuento,9,5040,7,Verano
2025-07-16,Producto B,Categoria 2,604,Nublado,Navidad,Descuento,20,12080,7,Verano
2025-07-16,Producto C,Categoria 2,331,Lluvia,Semana Santa,Descuento,29,9599,7,Verano
2025-07-16,Producto D,Categoria 2,615,Nevado,Black Friday,Sin promoción,19,11685,7,Verano
2025-07-16,Producto E,Categoria 3,183,Soleado,Lunes de Pascua,Sin promoción,8,1464,7,Verano
2025-07-17,Producto A,Categoria 3,672,Nevado,Black Friday,Descuento,15,10080,7,Verano
2025-07-17,Producto B,Categoria 1,825,Nublado,Navidad,Descuento,27,22275,7,Verano
2025-07-17,Producto C,Categoria 2,528,Lluvia,Lunes de Pascua,Descuento,28,14784,7,Verano
2025-07-17,Producto D,Categoria 1,309,Nublado,Semana Santa,Sin promoción,8,2472,7,Verano
2025-07-17,Producto E,Categoria 1,168,Soleado,Ninguno,Descuento,39,6552,7,Verano
2025-07-18,Producto A,Categoria 2,129,Nublado,Lunes de Pascua,Descuento,30,3870,7,Verano
2025-07-18,Producto B,Categoria 3,1030,Lluvia,Black Friday,Descuento,37,38110,7,Verano
2025-07-18,Producto C,Categoria 3,480,Nublado,Lunes de Pascua,Sin promoción,9,4320,7,Verano
2025-07-18,Producto D,Categoria 1,314,Nevado,Lunes de Pascua,Descuento,7,2198,7,Verano
2025-07-18,Producto E,Categoria 1,664,Lluvia,Navidad,Sin promoción,17,11288,7,Verano
2025-07-19,Producto A,Categoria 1,782,Lluvia,Black Friday,Descuento,39,30498,7,Verano
2025-07-19,Producto B,Categoria 3,873,Nevado,Black Friday,Sin promoción,43,37539,7,Verano
2025-07-19,Producto C,Categoria 3,945,Lluvia,Navidad,Sin promoción,8,7560,7,Verano
2025-07-19,Producto D,Categoria 1,338,Nublado,Ninguno,Descuento,11,3718,7,Verano
2025-07-19,Producto E,Categoria 1,588,Lluvia,Black Friday,Descuento,47,27636,7,Verano
2025-07-20,Producto A,Categoria 2,297,Lluvia,Ninguno,Sin promoción,31,9207,7,Verano
2025-07-20,Producto B,Categoria 1,622,Soleado,Black Friday,Sin promoción,8,4976,7,Verano
2025-07-20,Producto C,Categoria 2,85,Soleado,Ninguno,Sin promoción,16,1360,7,Verano
2025-07-20,Producto D,Categoria 1,134,Lluvia,Lunes de Pascua,Sin promoción,30,4020,7,Verano
2025-07-20,Producto E,Categoria 1,518,Nublado,Black Friday,Sin promoción,13,6734,7,Verano
2025-07-21,Producto A,Categoria 2,189,Nevado,Lunes de Pascua,Descuento,40,7560,7,Verano
2025-07-21,Producto B,Categoria 2,383,Lluvia,Ninguno,Descuento,11,4213,7,Verano
2025-07-21,Producto C,Categoria 2,156,Nublado,Ninguno,Descuento,5,780,7,Verano
2025-07-21,Producto D,Categoria 2,557,Soleado,Black Friday,Descuento,45,25065,7,Verano
2025-07-21,Producto E,Categoria 1,599,Nevado,Semana Santa,Sin promoción,25,14975,7,Verano
2025-07-22,Producto A,Categoria 1,922,Nevado,Navidad,Sin promoción,21,19362,7,Verano
2025-07-22,Producto B,Categoria 1,456,Nublado,Semana Santa,Sin promoción,17,7752,7,Verano
2025-07-22,Producto C,Categoria 2,653,Nublado,Black Friday,Descuento,48,31344,7,Verano
2025-07-22,Producto D,Categoria 1,640,Soleado,Black Friday,Sin promoción,24,15360,7,Verano
2025-07-22,Producto E,Categoria 3,448,Soleado,Lunes de Pascua,Descuento,34,15232,7,Verano
2025-07-23,Producto A,Categoria 1,381,Nevado,Ninguno,Sin promoción,6,2286,7,Verano
2025-07-23,Producto B,Categoria 3,454,Nublado,Navidad,Descuento,5,2270,7,Verano
2025-07-23,Producto C,Categoria 3,335,Nublado,Semana Santa,Descuento,38,12730,7,Verano
2025-07-23,Producto D,Categoria 2,674,Nevado,Black Friday,Descuento,45,30330,7,Verano
2025-07-23,Producto E,Categoria 3,255,Nevado,Lunes de Pascua,Descuento,6,1530,7,Verano
2025-07-24,Producto A,Categoria 3,433,Soleado,Navidad,Sin promoción,44,19052,7,Verano
2025-07-24,Producto B,Categoria 2,652,Nublado,Black Friday,Sin promoción,13,8476,7,Verano
2025-07-24,Producto C,Categoria 3,274,Lluvia,Ninguno,Sin promoción,43,11782,7,Verano
2025-07-24,Producto D,Categoria 3,448,Soleado,Ninguno,Sin promoción,24,10752,7,Verano
2025-07-24,Producto E,Categoria 1,204,Nevado,Semana Santa,Sin promoción,19,3876,7,Verano
2025-07-25,Producto A,Categoria 2,787,Nublado,Black Friday,Descuento,34,26758,7,Verano
2025-07-25,Producto B,Categoria 1,816,Soleado,Black Friday,Descuento,17,13872,7,Verano
2025-07-25,Producto C,Categoria 1,473,Nublado,Ninguno,Descuento,11,5203,7,Verano
2025-07-25,Producto D,Categoria 1,576,Soleado,Semana Santa,Descuento,32,18432,7,Verano
2025-07-25,Producto E,Categoria 1,422,Soleado,Semana Santa,Sin promoción,28,11816,7,Verano
2025-07-26,Producto A,Categoria 2,440,Nublado,Semana Santa,Descuento,13,5720,7,Verano
2025-07-26,Producto B,Categoria 1,305,Soleado,Ninguno,Sin promoción,47,14335,7,Verano
2025-07-26,Producto C,Categoria 1,492,Nevado,Black Friday,Sin promoción,14,6888,7,Verano
2025-07-26,Producto D,Categoria 3,418,Soleado,Semana Santa,Sin promoción,15,6270,7,Verano
2025-07-26,Producto E,Categoria 3,285,Nevado,Ninguno,Descuento,7,1995,7,Verano
2025-07-27,Producto A,Categoria 3,563,Lluvia,Black Friday,Sin promoción,14,7882,7,Verano
2025-07-27,Producto B,Categoria 3,675,Nevado,Navidad,Sin promoción,42,28350,7,Verano
2025-07-27,Producto C,Categoria 3,1040,Lluvia,Navidad,Sin promoción,20,20800,7,Verano
2025-07-27,Producto D,Categoria 3,384,Nevado,Black Friday,Descuento,16,6144,7,Verano
2025-07-27,Producto E,Categoria 2,244,Nevado,Lunes de Pascua,Descuento,42,10248,7,Verano
2025-07-28,Producto A,Categoria 1,431,Lluvia,Ninguno,Descuento,30,12930,7,Verano
2025-07-28,Producto B,Categoria 1,758,Soleado,Black Friday,Descuento,43,32594,7,Verano
2025-07-28,Producto C,Categoria 1,453,Nevado,Navidad,Sin promoción,23,10419,7,Verano
2025-07-28,Producto D,Categoria 3,540,Lluvia,Navidad,Sin promoción,28,15120,7,Verano
2025-07-28,Producto E,Categoria 2,243,Nevado,Semana Santa,Sin promoción,6,1458,7,Verano
2025-07-29,Producto A,Categoria 2,902,Soleado,Black Friday,Sin promoción,18,16236,7,Verano
2025-07-29,Producto B,Categoria 1,500,Nevado,Navidad,Descuento,38,19000,7,Verano
2025-07-29,Producto C,Categoria 2,649,Nevado,Navidad,Descuento,41,26609,7,Verano
2025-07-29,Producto D,Categoria 1,782,Lluvia,Black Friday,Descuento,38,29716,7,Verano
2025-07-29,Producto E,Categoria 1,391,Soleado,Lunes de Pascua,Descuento,33,12903,7,Verano
2025-07-30,Producto A,Categoria 3,307,Lluvia,Semana Santa,Descuento,41,12587,7,Verano
2025-07-30,Producto B,Categoria 2,310,Lluvia,Lunes de Pascua,Sin promoción,37,11470,7,Verano
2025-07-30,Producto C,Categoria 2,395,Nublado,Navidad,Descuento,21,8295,7,Verano
2025-07-30,Producto D,Categoria 3,302,Soleado,Ninguno,Sin promoción,21,6342,7,Verano
2025-07-30,Producto E,Categoria 3,750,Nublado,Navidad,Descuento,23,17250,7,Verano
2025-07-31,Producto A,Categoria 1,734,Nublado,Navidad,Sin promoción,39,28626,7,Verano
2025-07-31,Producto B,Categoria 3,856,Nevado,Black Friday,Descuento,5,4280,7,Verano
2025-07-31,Producto C,Categoria 1,585,Lluvia,Black Friday,Sin promoción,20,11700,7,Verano
2025-07-31,Producto D,Categoria 2,280,Nevado,Semana Santa,Sin promoción,7,1960,7,Verano
2025-07-31,Producto E,Categoria 3,504,Soleado,Lunes de Pascua,Sin promoción,12,6048,7,Verano
2025-08-01,Producto A,Categoria 2,449,Nublado,Lunes de Pascua,Descuento,11,4939,8,Verano
2025-08-01,Producto B,Categoria 1,748,Lluvia,Semana Santa,Sin promoción,39,29172,8,Verano
2025-08-01,Producto C,Categoria 1,155,Soleado,Lunes de Pascua,Descuento,19,2945,8,Verano
2025-08-01,Producto D,Categoria 3,196,Lluvia,Ninguno,Sin promoción,20,3920,8,Verano
2025-08-01,Producto E,Categoria 3,803,Lluvia,Navidad,Descuento,20,16060,8,Verano
2025-08-02,Producto A,Categoria 2,418,Nevado,Semana Santa,Sin promoción,7,2926,8,Verano
2025-08-02,Producto B,Categoria 2,135,Lluvia,Lunes de Pascua,Descuento,8,1080,8,Verano
2025-08-02,Producto C,Categoria 1,555,Nevado,Semana Santa,Descuento,9,4995,8,Verano
2025-08-02,Producto D,Categoria 3,819,Nevado,Black Friday,Sin promoción,40,32760,8,Verano
2025-08-02,Producto E,Categoria 1,737,Lluvia,Black Friday,Descuento,27,19899,8,Verano
2025-08-03,Producto A,Categoria 2,263,Soleado,Lunes de Pascua,Sin promoción,20,5260,8,Verano
2025-08-03,Producto B,Categoria 1,455,Lluvia,Navidad,Sin promoción,32,14560,8,Verano
2025-08-03,Producto C,Categoria 1,569,Nevado,Semana Santa,Descuento,26,14794,8,Verano
2025-08-03,Producto D,Categoria 1,509,Lluvia,Lunes de Pascua,Sin promoción,20,10180,8,Verano
2025-08-03,Producto E,Categoria 2,345,Nevado,Black Friday,Descuento,46,15870,8,Verano
2025-08-04,Producto A,Categoria 3,409,Nublado,Black Friday,Sin promoción,40,16360,8,Verano
2025-08-04,Producto B,Categoria 3,295,Lluvia,Ninguno,Descuento,49,14455,8,Verano
2025-08-04,Producto C,Categoria 2,231,Nevado,Lunes de Pascua,Sin promoción,31,7161,8,Verano
2025-08-04,Producto D,Categoria 2,226,Soleado,Lunes de Pascua,Descuento,32,7232,8,Verano
2025-08-04,Producto E,Categoria 1,503,Nublado,Semana Santa,Descuento,23,11569,8,Verano
2025-08-05,Producto A,Categoria 2,530,Soleado,Navidad,Descuento,48,25440,8,Verano
2025-08-05,Producto B,Categoria 3,472,Nublado,Semana Santa,Descuento,27,12744,8,Verano
2025-08-05,Producto C,Categoria 2,441,Lluvia,Ninguno,Sin promoción,32,14112,8,Verano
2025-08-05,Producto D,Categoria 3,462,Nublado,Ninguno,Sin promoción,23,10626,8,Verano
2025-08-05,Producto E,Categoria 2,765,Soleado,Black Friday,Descuento,20,15300,8,Verano
2025-08-06,Producto A,Categoria 2,722,Nevado,Black Friday,Sin promoción,39,28158,8,Verano
2025-08-06,Producto B,Categoria 3,504,Nevado,Black Friday,Descuento,7,3528,8,Verano
2025-08-06,Producto C,Categoria 3,887,Nublado,Navidad,Sin promoción,31,27497,8,Verano
2025-08-06,Producto D,Categoria 1,331,Nublado,Ninguno,Sin promoción,18,5958,8,Verano
2025-08-06,Producto E,Categoria 3,581,Nublado,Semana Santa,Descuento,45,26145,8,Verano
2025-08-07,Producto A,Categoria 1,548,Soleado,Black Friday,Sin promoción,26,14248,8,Verano
2025-08-07,Producto B,Categoria 2,593,Nevado,Black Friday,Sin promoción,20,11860,8,Verano
2025-08-07,Producto C,Categoria 1,212,Lluvia,Lunes de Pascua,Descuento,47,9964,8,Verano
2025-08-07,Producto D,Categoria 1,788,Nublado,Black Friday,Descuento,36,28368,8,Verano
2025-08-07,Producto E,Categoria 2,701,Nevado,Navidad,Sin promoción,23,16123,8,Verano
2025-08-08,Producto A,Categoria 2,889,Lluvia,Navidad,Descuento,49,43561,8,Verano
2025-08-08,Producto B,Categoria 1,252,Nevado,Semana Santa,Descuento,11,2772,8,Verano
2025-08-08,Producto C,Categoria 1,237,Soleado,Ninguno,Descuento,34,8058,8,Verano
2025-08-08,Producto D,Categoria 1,404,Nublado,Black Friday,Descuento,45,18180,8,Verano
2025-08-08,Producto E,Categoria 2,166,Soleado,Ninguno,Sin promoción,28,4648,8,Verano
2025-08-09,Producto A,Categoria 1,625,Soleado,Navidad,Descuento,49,30625,8,Verano
2025-08-09,Producto B,Categoria 2,333,Nublado,Semana Santa,Sin promoción,40,13320,8,Verano
2025-08-09,Producto C,Categoria 2,642,Nevado,Navidad,Sin promoción,39,25038,8,Verano
2025-08-09,Producto D,Categoria 3,482,Nevado,Lunes de Pascua,Sin promoción,30,14460,8,Verano
2025-08-09,Producto E,Categoria 2,690,Soleado,Black Friday,Sin promoción,36,24840,8,Verano
2025-08-10,Producto A,Categoria 1,406,Nevado,Lunes de Pascua,Descuento,36,14616,8,Verano
2025-08-10,Producto B,Categoria 3,297,Nublado,Semana Santa,Descuento,16,4752,8,Verano
2025-08-10,Producto C,Categoria 2,358,Lluvia,Semana Santa,Sin promoción,17,6086,8,Verano
2025-08-10,Producto D,Categoria 2,75,Nublado,Lunes de Pascua,Descuento,42,3150,8,Verano
2025-08-10,Producto E,Categoria 2,638,Nublado,Black Friday,Sin promoción,27,17226,8,Verano
2025-08-11,Producto A,Categoria 2,677,Nublado,Black Friday,Descuento,7,4739,8,Verano
2025-08-11,Producto B,Categoria 3,156,Nevado,Ninguno,Descuento,12,1872,8,Verano
2025-08-11,Producto C,Categoria 2,304,Soleado,Ninguno,Sin promoción,14,4256,8,Verano
2025-08-11,Producto D,Categoria 3,404,Lluvia,Black Friday,Sin promoción,24,9696,8,Verano
2025-08-11,Producto E,Categoria 3,684,Nublado,Black Friday,Sin promoción,47,32148,8,Verano
2025-08-12,Producto A,Categoria 3,349,Nevado,Lunes de Pascua,Descuento,35,12215,8,Verano
2025-08-12,Producto B,Categoria 3,409,Nevado,Navidad,Descuento,15,6135,8,Verano
2025-08-12,Producto C,Categoria 2,878,Lluvia,Black Friday,Sin promoción,24,21072,8,Verano
2025-08-12,Producto D,Categoria 1,760,Nublado,Navidad,Sin promoción,34,25840,8,Verano
2025-08-12,Producto E,Categoria 2,750,Nublado,Navidad,Sin promoción,38,28500,8,Verano
2025-08-13,Producto A,Categoria 3,323,Nublado,Ninguno,Descuento,24,7752,8,Verano
2025-08-13,Producto B,Categoria 3,539,Nublado,Semana Santa,Descuento,43,23177,8,Verano
2025-08-13,Producto C,Categoria 2,599,Nevado,Navidad,Sin promoción,20,11980,8,Verano
2025-08-13,Producto D,Categoria 2,837,Nevado,Black Friday,Sin promoción,30,25110,8,Verano
2025-08-13,Producto E,Categoria 2,673,Nublado,Black Friday,Descuento,11,7403,8,Verano
2025-08-14,Producto A,Categoria 3,278,Soleado,Semana Santa,Descuento,9,2502,8,Verano
2025-08-14,Producto B,Categoria 2,122,Soleado,Lunes de Pascua,Descuento,5,610,8,Verano
2025-08-14,Producto C,Categoria 2,80,Nevado,Ninguno,Sin promoción,12,960,8,Verano
2025-08-14,Producto D,Categoria 2,735,Lluvia,Black Friday,Descuento,11,8085,8,Verano
2025-08-14,Producto E,Categoria 2,376,Nublado,Navidad,Sin promoción,7,2632,8,Verano
2025-08-15,Producto A,Categoria 3,636,Nevado,Black Friday,Descuento,39,24804,8,Verano
2025-08-15,Producto B,Categoria 2,633,Lluvia,Navidad,Descuento,32,20256,8,Verano
2025-08-15,Producto C,Categoria 2,97,Nublado,Lunes de Pascua,Sin promoción,5,485,8,Verano
2025-08-15,Producto D,Categoria 1,267,Soleado,Ninguno,Descuento,47,12549,8,Verano
2025-08-15,Producto E,Categoria 1,807,Lluvia,Black Friday,Sin promoción,37,29859,8,Verano
2025-08-16,Producto A,Categoria 2,575,Nublado,Navidad,Descuento,27,15525,8,Verano
2025-08-16,Producto B,Categoria 2,154,Nublado,Ninguno,Descuento,24,3696,8,Verano
2025-08-16,Producto C,Categoria 1,389,Lluvia,Ninguno,Descuento,13,5057,8,Verano
2025-08-16,Producto D,Categoria 1,267,Nublado,Lunes de Pascua,Descuento,29,7743,8,Verano
2025-08-16,Producto E,Categoria 2,593,Soleado,Navidad,Sin promoción,39,23127,8,Verano
2025-08-17,Producto A,Categoria 3,920,Lluvia,Navidad,Sin promoción,21,19320,8,Verano
2025-08-17,Producto B,Categoria 1,540,Soleado,Navidad,Descuento,7,3780,8,Verano
2025-08-17,Producto C,Categoria 3,702,Nevado,Navidad,Sin promoción,40,28080,8,Verano
2025-08-17,Producto D,Categoria 3,489,Soleado,Navidad,Sin promoción,13,6357,8,Verano
2025-08-17,Producto E,Categoria 3,658,Nublado,Navidad,Sin promoción,11,7238,8,Verano
2025-08-18,Producto A,Categoria 3,262,Nublado,Ninguno,Descuento,23,6026,8,Verano
2025-08-18,Producto B,Categoria 2,145,Lluvia,Ninguno,Sin promoción,17,2465,8,Verano
2025-08-18,Producto C,Categoria 1,193,Soleado,Lunes de Pascua,Sin promoción,22,4246,8,Verano
2025-08-18,Producto D,Categoria 3,535,Lluvia,Ninguno,Descuento,6,3210,8,Verano
2025-08-18,Producto E,Categoria 2,378,Soleado,Ninguno,Sin promoción,23,8694,8,Verano
2025-08-19,Producto A,Categoria 1,589,Nublado,Navidad,Descuento,27,15903,8,Verano
2025-08-19,Producto B,Categoria 1,194,Lluvia,Ninguno,Sin promoción,42,8148,8,Verano
2025-08-19,Producto C,Categoria 3,650,Nublado,Semana Santa,Descuento,5,3250,8,Verano
2025-08-19,Producto D,Categoria 2,502,Soleado,Semana Santa,Descuento,34,17068,8,Verano
2025-08-19,Producto E,Categoria 1,590,Soleado,Semana Santa,Descuento,5,2950,8,Verano
2025-08-20,Producto A,Categoria 1,240,Soleado,Lunes de Pascua,Descuento,7,1680,8,Verano
